condition_id,model,pmse_mean,pmse_std,n
92,elastic_net,0.6656695604324341,,1
92,extra_trees,0.7729145676340516,,1
92,gbrt,0.7771652575947454,,1
92,hist_gbrt,0.7368683542466263,,1
92,knn,0.8307110092255848,,1
92,lasso,0.6652308106422424,,1
92,rf,0.7058069578119448,,1
92,ridge,0.663985013961792,,1
93,elastic_net,0.1761261522769928,,1
93,extra_trees,0.22155153697264976,,1
93,gbrt,0.1932294555783739,,1
93,hist_gbrt,0.1738719307562936,,1
93,knn,0.24642248304575232,,1
93,lasso,0.17602984607219696,,1
93,rf,0.23986895237770817,,1
93,ridge,0.17610761523246765,,1
94,elastic_net,0.0005912665510550141,,1
94,extra_trees,0.16963485993601746,,1
94,gbrt,0.1582828726868988,,1
94,hist_gbrt,0.16381475634493148,,1
94,knn,0.21711708420614817,,1
94,lasso,0.0008828070131130517,,1
94,rf,0.2075909346191464,,1
94,ridge,0.005394686013460159,,1
95,elastic_net,0.21145279705524445,,1
95,extra_trees,0.49186534025477885,,1
95,gbrt,0.3977571292583777,,1
95,hist_gbrt,0.37876517346658023,,1
95,knn,0.6094605415484085,,1
95,lasso,0.21128606796264648,,1
95,rf,0.4863036311443313,,1
95,ridge,0.21140140295028687,,1
